match_url,home_prob_softmax
https://www.premierleague.com/match/58896,0.4997325000255217
https://www.premierleague.com/match/58897,0.5039036706815646
https://www.premierleague.com/match/58898,0.48919043455523636
https://www.premierleague.com/match/58899,0.5157323051393429
https://www.premierleague.com/match/58900,0.5058684805044285
https://www.premierleague.com/match/58901,0.4979050122599238
https://www.premierleague.com/match/58902,0.4922793637056973
https://www.premierleague.com/match/58903,0.5059647170267668
https://www.premierleague.com/match/58904,0.4958338464190072
https://www.premierleague.com/match/58905,0.4960125845336802
https://www.premierleague.com/match/58906,0.5003012499635481
https://www.premierleague.com/match/58907,0.5048423485980982
https://www.premierleague.com/match/58908,0.49653755534772215
https://www.premierleague.com/match/58909,0.5113393053916753
https://www.premierleague.com/match/58910,0.4950889079421705
https://www.premierleague.com/match/58911,0.49886750193665597
https://www.premierleague.com/match/58912,0.5005737497481705
https://www.premierleague.com/match/58913,0.4952551424399269
https://www.premierleague.com/match/58914,0.49517764953377097
https://www.premierleague.com/match/58915,0.4968887901547327
https://www.premierleague.com/match/58916,0.49691128928985107
https://www.premierleague.com/match/58917,0.5039224195331682
https://www.premierleague.com/match/58918,0.49740127340063006
https://www.premierleague.com/match/58919,0.5000449999998785
https://www.premierleague.com/match/58920,0.5037224312245838
https://www.premierleague.com/match/58921,0.502544978021523
https://www.premierleague.com/match/58922,0.5032787030045105
https://www.premierleague.com/match/58923,0.5057859917103202
https://www.premierleague.com/match/58924,0.4993562503557052
https://www.premierleague.com/match/58925,0.5010124986160414
https://www.premierleague.com/match/58926,0.50562351286548
https://www.premierleague.com/match/58927,0.5004049999114265
https://www.premierleague.com/match/58928,0.4958838429891321
https://www.premierleague.com/match/58929,0.5095013560958622
https://www.premierleague.com/match/58930,0.4854066459699137
https://www.premierleague.com/match/58931,0.49919500069554607
https://www.premierleague.com/match/58932,0.49873625269104604
https://www.premierleague.com/match/58933,0.493401633083552
https://www.premierleague.com/match/58934,0.5046211184162412
https://www.premierleague.com/match/58935,0.5035924381812671
https://www.premierleague.com/match/58936,0.5065058828009378
https://www.premierleague.com/match/58937,0.4999300000004573
https://www.premierleague.com/match/58938,0.5031074599902867
https://www.premierleague.com/match/58939,0.49086726584660084
https://www.premierleague.com/match/58940,0.49756501925003455
https://www.premierleague.com/match/58941,0.49954125012872613
https://www.premierleague.com/match/58942,0.4915583022365044
https://www.premierleague.com/match/58943,0.4992037506731109
https://www.premierleague.com/match/58944,0.49822000751963125
https://www.premierleague.com/match/58945,0.49212815047960035
https://www.premierleague.com/match/58946,0.5041061576869328
https://www.premierleague.com/match/58947,0.5082867411400411
https://www.premierleague.com/match/58948,0.5062434254749951
https://www.premierleague.com/match/58949,0.5006437496442949
https://www.premierleague.com/match/58950,0.49812125884185254
https://www.premierleague.com/match/58951,0.5102148285199999
https://www.premierleague.com/match/58952,0.5023762321099645
https://www.premierleague.com/match/58953,0.49486893013162403
https://www.premierleague.com/match/58954,0.498942501576809
https://www.premierleague.com/match/58955,0.5090002777209859
https://www.premierleague.com/match/58956,0.5029812146712924
https://www.premierleague.com/match/58957,0.5023324830800173
https://www.premierleague.com/match/58958,0.504546124719258
https://www.premierleague.com/match/58959,0.4919781883719956
https://www.premierleague.com/match/58960,0.5035699393355131
https://www.premierleague.com/match/58961,0.49790001234791287
https://www.premierleague.com/match/58962,0.4945802122834729
https://www.premierleague.com/match/58963,0.4883321186376293
https://www.premierleague.com/match/58964,0.5108982736228433
https://www.premierleague.com/match/58965,0.5003762499289821
https://www.premierleague.com/match/58966,0.5029737149372515
https://www.premierleague.com/match/58967,0.498243757222634
https://www.premierleague.com/match/58968,0.5048198506986591
https://www.premierleague.com/match/58969,0.5079655760053705
https://www.premierleague.com/match/58970,0.50117749782319
https://www.premierleague.com/match/58971,0.49950000016666657
https://www.premierleague.com/match/58972,0.4965663039804575
https://www.premierleague.com/match/58973,0.5033649491973842
https://www.premierleague.com/match/58974,0.4953438845961204
https://www.premierleague.com/match/58975,0.5045286261604041
https://www.premierleague.com/match/58976,0.5013687465809156
https://www.premierleague.com/match/58977,0.5008412492061957
https://www.premierleague.com/match/58978,0.4976137681168465
https://www.premierleague.com/match/58979,0.4915907930080208
https://www.premierleague.com/match/58980,0.5063071654331789
https://www.premierleague.com/match/58981,0.5078556035398838
https://www.premierleague.com/match/58982,0.49389780299553193
https://www.premierleague.com/match/58983,0.49432649351569397
https://www.premierleague.com/match/58984,0.49619007374007534
https://www.premierleague.com/match/58985,0.5047486072221011
https://www.premierleague.com/match/58986,0.5024312308387655
https://www.premierleague.com/match/58987,0.49034120172550477
https://www.premierleague.com/match/58988,0.4997037500346668
https://www.premierleague.com/match/58989,0.5071170192868923
https://www.premierleague.com/match/58990,0.5094588713742224
https://www.premierleague.com/match/58991,0.49990750000105527
https://www.premierleague.com/match/58992,0.5136103868728586
https://www.premierleague.com/match/58993,0.49444522854382134
https://www.premierleague.com/match/58994,0.49748252127368725
